State Name,District Name,Block Name,Panchayat Name,Total Registered HH,Total Registered Persons,SC HH,SC Persons,ST HH,ST Persons,Male Persons,Female Persons
PUNJAB,BATHINDA,TALWANDI SABO,Nangla,516,976,362,731,0,0,496,480
PUNJAB,BATHINDA,TALWANDI SABO,Natheha,503,977,282,649,0,0,557,420
PUNJAB,BATHINDA,TALWANDI SABO,NATT,174,316,112,217,0,0,150,166
PUNJAB,BATHINDA,TALWANDI SABO,Pacca Khuard,259,543,197,436,0,0,265,278
PUNJAB,BATHINDA,TALWANDI SABO,PACKA KALAN,706,1157,503,838,0,0,515,642
PUNJAB,BATHINDA,TALWANDI SABO,Phalhar,268,491,196,374,0,0,223,268
PUNJAB,BATHINDA,TALWANDI SABO,Phulokhari,219,481,141,333,0,0,233,248
PUNJAB,BATHINDA,TALWANDI SABO,Raiya,192,487,130,364,0,0,281,206
PUNJAB,BATHINDA,TALWANDI SABO,Ramsra,403,728,266,476,0,0,372,356
PUNJAB,BATHINDA,TALWANDI SABO,Sangat Khurad,388,947,174,406,0,0,502,445
PUNJAB,BATHINDA,TALWANDI SABO,Seego,538,1007,265,539,0,0,537,470
PUNJAB,BATHINDA,TALWANDI SABO,Sekhu,651,1217,529,1014,20,35,636,581
PUNJAB,BATHINDA,TALWANDI SABO,ShekhPura,741,1145,523,807,0,0,596,549
PUNJAB,BATHINDA,TALWANDI SABO,Shergar,371,594,195,381,0,0,318,276
PUNJAB,BATHINDA,TALWANDI SABO,Sukhladhi,387,835,262,669,2,2,442,393
PUNJAB,BATHINDA,TALWANDI SABO,Tagrali,110,227,52,117,0,0,127,100
PUNJAB,BATHINDA,TALWANDI SABO,Tarkhan Wala,229,468,171,379,0,0,253,215
PUNJAB,BATHINDA,TALWANDI SABO,Teona-Pujaria,369,634,166,325,0,0,333,301
