Village Name,Panchayat Name,Block Name,District Name,State Name,ODF Declaration Status,Total - Community Compost Pits,Total - Vehicles for collection & transportation of waste,Total - Waste collection and segregation sheds in the village,Total - Segregation Bins at Community places in the village,Total - Community Bio-Gas plants - under other schemes,Total - Compost Pits,Total - BioGas Plants,Total - Feeding to Cattle,Total - Household Bins,Total - Community Soak/Leach/Magic Pits,Total - Drainage facility available in village,Total - Community Grey Water Management Systems,Total - Leach Pits,Total - Magic Pits,Total - Soak Pits,Total - Kitchen Garden,Total - Duckweed Pond
Naraingarh (36847),NARAIN GARH ( 18601 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Nardu (36915),NARRU ( 18602 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Nasirpur (36894),NASIRPUR ( 18604 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Nathu Majra (36914),NATHU MAJRA ( 18603 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AJRAWAR (36907),NAWAN AJROR ( 277566 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipal Mangoli (36875),PIPLI MAGOLI ( 18607 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Raipur (36873),RAIPUR ( 18608 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Rampur (36845),RAM PUR ( 18609 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Rao Majra (36912),RAO MAJRA ( 18612 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,1,1,0,0,0,0,74,0,0,0,0,0,0,0,0,0
Rasulpur (36888),RASULPUR ( 18613 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,2,2,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Rurka (36885),RURKA ( 18614 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Rurki (36886),RURKI ( 18615 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
Sahal (36929),SAHAL ( 18616 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Salempur Jattan (36887),SALEMPUR JATTAN ( 18617 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALEMPUR SEKHAN (36928),SALEMPUR SHAIKHAN ( 18618 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Sandharsi (36921),SANDHARSI ( 18619 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanjarpur (36924),SANJARPUR ( 18620 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANAULIAN (36878),SANOLIAN ( 18621 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Sarala Kalan (36839),SARALA KALAN ( 18622 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Sarala Khurd (36838),SARALA KHURD ( 18623 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SONTA (36844),SAUNTA ( 18624 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Seel (36892),SEEL ( 18632 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Shahpur Raian (36904),SHAHPUR RAIAN ( 18625 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,1,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0
SHAMASHPUR (36869),SHAMASPUR ( 18627 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SHEIKHPUR RAJPUTTAN (36901),SHEIKHPUR RAJPUTTAN ( 18630 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,1,1,0,0,0,0,74,0,0,0,0,0,0,0,0,0
Sheikhupur (36897),SHEIKHUPUR ( 18631 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
SIALU (36896),SIALU ( 18626 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Sogalpur (36882),SOGALPUR ( 18633 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
SOHNE MAJRA (36881),SONE MAJRA ( 18634 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Untsar (36868),UNTSAR ( 18637 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jarikpur (36890),ZARIKPUR ( 18639 ),GHANAUR ( 325 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
