Village Name,Panchayat Name,Block Name,District Name,State Name,ODF Declaration Status,Total - Community Compost Pits,Total - Vehicles for collection & transportation of waste,Total - Waste collection and segregation sheds in the village,Total - Segregation Bins at Community places in the village,Total - Community Bio-Gas plants - under other schemes,Total - Compost Pits,Total - BioGas Plants,Total - Feeding to Cattle,Total - Household Bins,Total - Community Soak/Leach/Magic Pits,Total - Drainage facility available in village,Total - Community Grey Water Management Systems,Total - Leach Pits,Total - Magic Pits,Total - Soak Pits,Total - Kitchen Garden,Total - Duckweed Pond
CHAHAL (36445),CHEHAL ( 18671 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0
CHHAJU BHATT (36364),CHHAJU BHAT ( 18672 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0
CHHANNA NATHUWALIA (36456),CHHANNA ( 18673 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,1,1,0,0,0,3,84,0,0,1,0,0,0,0,0,0
CHOUDRI MAJRA (36361),Chodhri Majra ( 18674 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0
DANDRALA DHINDSA (36406),DADRALA DINDSA ( 18675 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
DAKAUNDA (36471),DAKAUNDA ( 18676 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
DULADI (36362),DALLANDHI ( 18677 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,6,0,0,0,1,1,0,0,2,0,0
DHANGERA (36348),DANGERA ( 18678 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DURGAPUR (36433),DARGAPUR ( 18679 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,7,0,0,0,1,1,0,0,0,0,0
DHANURA (36340),DHANAURA ( 18681 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
DHANAURI (36376),DHANAURI G ( 18682 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
DHANAURI (36339),DHANOURI A ( 244209 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
DHAROKI (36309),DHAROKI ( 18683 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
DHINGI (36380),DHINGI ( 18684 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Dittupur Jattan (36468),DITTUPUR JATTAN ( 18685 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DEWANGARH (36303),DIWANGARH ( 18686 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
DODA (36389),DODA ( 18687 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
FAIZGARH (36368),FAIZGARH ( 18688 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0
FARIDPUR (36432),FARIDPUR ( 18689 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,8,0,0,0,1,2,0,0,0,0,0
FATEHPUR (36423),FATEHPUR ( 18690 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
GADAYA (36387),GADAYA ( 18691 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
GALWATI (36383),GALWATTI ( 18692 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0
GHAMROUDA (36327),GHAMRODA ( 18693 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0
Ghaniawal (36408),Ghaniwal ( 18695 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0
GHANURKI (36312),GHANURKI ( 18694 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0
GHUNDER (36434),GHAUDER ( 18696 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0
Gobindgarh Chhanna (36359),GOBIND GARH CHHANA ( 18697 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0
GOBINDPURA (36427),GOBINDPURA ( 18698 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
GUJARHERI (36409),GUJJERHERI ( 18699 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
GUNIKE (36313),Gunike ( 18700 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0
GURDITPURA (36388),GURDITPURA ( 18701 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,12,0,0,0,3,1,0,0,0,0,0
HAKIMPURA (36452),Hakimpura ( 18702 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
HALLAH (36424),HALLA ( 18703 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,10,0,0,0,1,2,0,0,0,0,0
HALOTALI (36437),HALLO TALI ( 18704 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0
HARIGARH (36382),HARIGARH ( 18705 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,11,0,0,0,1,2,0,0,0,0,0
HASSANPUR (36374),HASSANPUR ( 18706 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
MANSURPUR (36370),HIMMATPURA ( 260820 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
Ichhewal (36322),ICHHEWAL ( 18709 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
JASSO MAJRA (36425),JASSO MAJRA ( 18710 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0
JATIWAL (36462),JATIWAL ( 18711 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,7,0,0,0,2,2,0,0,1,0,0
JHAMBALI KHAS (36455),JHAMBALI KHAS ( 18712 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0
Alampur (36449),Jhambali Sani ( 18713 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
JHAMBALI SAHNI (36450),Jhambali Sani ( 18713 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0
JINDALPUR (36454),JINDALPUR ( 18714 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,11,0,0,0,2,0,0,0,0,0,0
KALAR MAJRI (36439),KAHTTRA COLONY ( 277553 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAKRALA (36363),KAKRALA ( 18715 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0
KALEH MAJRA (36306),Kalah Majra ( 18716 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0
KALIHANA (36310),KALIHANA ( 18718 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
KALAR MAJRI (36439),KALLAR MAJRI ( 18719 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0
KALSANA (36426),KALSANA ( 18720 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
KAMELI (36395),KAMELI ( 18721 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0
KANSUHA KALAN (36346),KANSUHA KALAN ( 18722 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,12,0,0,0,1,2,0,0,0,0,0
KANSUHA KHURD (36342),KANSUHA KHURD ( 18723 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,12,0,0,0,1,2,0,0,0,0,0
ALHORAN (CT) (36472),KARTAR COLONY ( 289436 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAUL (36391),KAUL ( 18724 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
KHANORA (36430),Khanaura ( 18725 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,1,16,0,0,0,1,1,0,0,0,0,0
KHERI JATTAN (36467),KHERI JATTAN ( 18726 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0
KHIZARPUR (36447),KHIZARPUR ( 18727 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0
KHOKH (36412),KHOKH ( 18728 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
KISHANGARH (36336),KISHANGARH ( 18730 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,12,0,0,0,2,1,0,0,0,0,0
KOT KALAN (36367),KOT KALAN ( 18731 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
KOT KHURD (36372),KOT KHURD ( 18732 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
KOTLI (36411),KOTLI ( 18733 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
KULARAN (36360),KULARAN ( 18734 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,6,0,0,0,1,1,0,0,0,0,0
LUBANA KARMOO (36355),LABANA KARMU ( 18735 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
LUBANA TEKU (36354),LABANA TEKU ( 18736 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,12,0,0,0,1,0,0,0,0,0,0
LADHA HERI (36381),LADHA HERI ( 18737 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0
LOHAR MAJRA (36314),LOHAR MAJRA ( 18740 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
LOPA (36415),LOPE ( 18741 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LUBANA KARMU (36355),LUBANA MODEL TOWN ( 260823 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MALLEWAL (36417),MALEHWAL ( 18742 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
MALEHWAL (36417),MALEHWAL PATTI ( 260821 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MALKON (36366),MALKON ( 18743 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
MANGEWAL (36438),MANGEWAL ( 18745 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
